Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     162/324         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_get_Node_allocator() [382]
-----------------------------------------------
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> >*) [419]
[417]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_put_node(std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> >*) [417]
                0.00    0.00     162/324         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_get_Node_allocator() [382]
                0.00    0.00     162/162         __gnu_cxx::__alloc_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> > >&, std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> >*, unsigned long) [398]
-----------------------------------------------
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_insert_(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string const, spgk_input_t*> const&) [415]
[418]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_create_node(std::pair<std::string const, spgk_input_t*> const&) [418]
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_get_node() [416]
                0.00    0.00     162/4086        std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> >::_M_valptr() [302]
                0.00    0.00     162/324         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::get_allocator() const [377]
                0.00    0.00     162/162         __gnu_cxx::new_allocator<std::pair<std::string const, spgk_input_t*> >::construct(std::pair<std::string const, spgk_input_t*>*, std::pair<std::string const, spgk_input_t*> const&) [396]
                0.00    0.00     162/324         std::allocator<std::pair<std::string const, spgk_input_t*> >::~allocator() [380]
-----------------------------------------------
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> >*) [502]
[419]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> >*) [419]
                0.00    0.00     162/4086        std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> >::_M_valptr() [302]
                0.00    0.00     162/324         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::get_allocator() const [377]
                0.00    0.00     162/324         std::allocator<std::pair<std::string const, spgk_input_t*> >::~allocator() [380]
                0.00    0.00     162/162         __gnu_cxx::new_allocator<std::pair<std::string const, spgk_input_t*> >::destroy(std::pair<std::string const, spgk_input_t*>*) [395]
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_put_node(std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> >*) [417]
-----------------------------------------------
                0.00    0.00     162/162         std::map<std::string, spgk_input_t*, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::insert(std::pair<std::string const, spgk_input_t*> const&) [406]
[420]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_insert_unique(std::pair<std::string const, spgk_input_t*> const&) [420]
                0.00    0.00     162/35451       std::_Select1st<std::pair<std::string const, spgk_input_t*> >::operator()(std::pair<std::string const, spgk_input_t*> const&) const [200]
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_get_insert_unique_pos(std::string const&) [421]
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_insert_(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string const, spgk_input_t*> const&) [415]
                0.00    0.00     162/162         std::pair<std::_Rb_tree_iterator<std::pair<std::string const, spgk_input_t*> >, bool>::pair(std::_Rb_tree_iterator<std::pair<std::string const, spgk_input_t*> > const&, bool const&) [413]
-----------------------------------------------
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_insert_unique(std::pair<std::string const, spgk_input_t*> const&) [420]
[421]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_get_insert_unique_pos(std::string const&) [421]
                0.00    0.00    1491/670496      std::less<std::string>::operator()(std::string const&, std::string const&) const [94]
                0.00    0.00    1331/31311       std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> > const*) [206]
                0.00    0.00    1084/12504       std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_S_right(std::_Rb_tree_node_base*) [265]
                0.00    0.00     247/19131       std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_S_left(std::_Rb_tree_node_base*) [236]
                0.00    0.00     162/3763        std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_begin() [310]
                0.00    0.00     162/3924        std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_end() [306]
                0.00    0.00     162/11462       std::_Rb_tree_iterator<std::pair<std::string const, spgk_input_t*> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> >*) [267]
                0.00    0.00     162/93421       std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base* const&) [138]
                0.00    0.00     160/3817        std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_S_key(std::_Rb_tree_node_base const*) [307]
                0.00    0.00      12/13          std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::begin() [455]
                0.00    0.00      12/7212        std::_Rb_tree_iterator<std::pair<std::string const, spgk_input_t*> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, spgk_input_t*> > const&) const [274]
                0.00    0.00      10/10          std::_Rb_tree_iterator<std::pair<std::string const, spgk_input_t*> >::operator--() [456]
-----------------------------------------------
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl() [423]
[422]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_Rb_tree_impl<std::less<std::string>, false>::_M_initialize() [422]
-----------------------------------------------
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_Rb_tree() [428]
[423]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl() [423]
                0.00    0.00     162/162         std::allocator<std::_Rb_tree_node<std::pair<std::string const, int> > >::allocator() [403]
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_Rb_tree_impl<std::less<std::string>, false>::_M_initialize() [422]
-----------------------------------------------
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::~_Rb_tree() [429]
[424]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_Rb_tree_impl<std::less<std::string>, false>::~_Rb_tree_impl() [424]
                0.00    0.00     162/162         std::allocator<std::_Rb_tree_node<std::pair<std::string const, int> > >::~allocator() [404]
-----------------------------------------------
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::string const, int> >, std::string const&) [335]
[425]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_get_insert_unique_pos(std::string const&) [425]
                0.00    0.00     162/6943        std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_begin() [275]
                0.00    0.00     162/12421       std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_end() [266]
                0.00    0.00     162/19708       std::_Rb_tree_iterator<std::pair<std::string const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, int> >*) [232]
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::begin() [426]
                0.00    0.00     162/6781        std::_Rb_tree_iterator<std::pair<std::string const, int> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, int> > const&) const [276]
                0.00    0.00     162/93421       std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base* const&) [138]
-----------------------------------------------
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_get_insert_unique_pos(std::string const&) [425]
[426]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::begin() [426]
                0.00    0.00     162/19708       std::_Rb_tree_iterator<std::pair<std::string const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, int> >*) [232]
-----------------------------------------------
                                3073             std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, int> >*) [427]
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::~_Rb_tree() [429]
[427]    0.0    0.00    0.00     162+3073    std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, int> >*) [427]
                0.00    0.00    3073/39057       std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_S_right(std::_Rb_tree_node_base*) [199]
                0.00    0.00    3073/17699       std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_S_left(std::_Rb_tree_node_base*) [241]
                0.00    0.00    3073/3073        std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::string const, int> >*) [333]
                                3073             std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, int> >*) [427]
-----------------------------------------------
                0.00    0.00     162/162         std::map<std::string, int, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::map() [407]
[428]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_Rb_tree() [428]
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl() [423]
-----------------------------------------------
                0.00    0.00     162/162         std::map<std::string, int, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::~map() [408]
[429]    0.0    0.00    0.00     162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::~_Rb_tree() [429]
                0.00    0.00     162/6943        std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_begin() [275]
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_Rb_tree_impl<std::less<std::string>, false>::~_Rb_tree_impl() [424]
                0.00    0.00     162/162         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, int> >*) [427]
-----------------------------------------------
                0.00    0.00      28/56          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [452]
                0.00    0.00      28/56          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [449]
[430]    0.0    0.00    0.00      56         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [430]
-----------------------------------------------
                0.00    0.00       2/44          std::vector<std::string, std::allocator<std::string> >::~vector() [478]
                0.00    0.00      42/44          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [452]
[431]    0.0    0.00    0.00      44         std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [431]
-----------------------------------------------
                0.00    0.00      14/42          __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*) [446]
                0.00    0.00      28/42          __gnu_cxx::__alloc_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&) [433]
[432]    0.0    0.00    0.00      42         __gnu_cxx::new_allocator<std::string>::max_size() const [432]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<std::string, std::allocator<std::string> >::max_size() const [436]
[433]    0.0    0.00    0.00      28         __gnu_cxx::__alloc_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&) [433]
                0.00    0.00      28/42          __gnu_cxx::new_allocator<std::string>::max_size() const [432]
-----------------------------------------------
                0.00    0.00      14/28          std::vector<std::string, std::allocator<std::string> >::end() [453]
                0.00    0.00      14/28          std::vector<std::string, std::allocator<std::string> >::begin() [454]
[434]    0.0    0.00    0.00      28         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [434]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<std::string, std::allocator<std::string> >::max_size() const [436]
[435]    0.0    0.00    0.00      28         std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const [435]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const [450]
[436]    0.0    0.00    0.00      28         std::vector<std::string, std::allocator<std::string> >::max_size() const [436]
                0.00    0.00      28/28          std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const [435]
                0.00    0.00      28/28          __gnu_cxx::__alloc_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&) [433]
-----------------------------------------------
                0.00    0.00      28/28          std::string* std::uninitialized_copy<std::string*, std::string*>(std::string*, std::string*, std::string*) [438]
[437]    0.0    0.00    0.00      28         std::string* std::__uninitialized_copy<false>::__uninit_copy<std::string*, std::string*>(std::string*, std::string*, std::string*) [437]
                0.00    0.00     270/702         std::string* std::__addressof<std::string>(std::string&) [372]
                0.00    0.00     270/270         void std::_Construct<std::string, std::string>(std::string*, std::string const&) [386]
-----------------------------------------------
                0.00    0.00      28/28          std::string* std::__uninitialized_copy_a<std::string*, std::string*, std::string>(std::string*, std::string*, std::string*, std::allocator<std::string>&) [439]
[438]    0.0    0.00    0.00      28         std::string* std::uninitialized_copy<std::string*, std::string*>(std::string*, std::string*, std::string*) [438]
                0.00    0.00      28/28          std::string* std::__uninitialized_copy<false>::__uninit_copy<std::string*, std::string*>(std::string*, std::string*, std::string*) [437]
-----------------------------------------------
                0.00    0.00      28/28          std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [440]
[439]    0.0    0.00    0.00      28         std::string* std::__uninitialized_copy_a<std::string*, std::string*, std::string>(std::string*, std::string*, std::string*, std::allocator<std::string>&) [439]
                0.00    0.00      28/28          std::string* std::uninitialized_copy<std::string*, std::string*>(std::string*, std::string*, std::string*) [438]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [452]
[440]    0.0    0.00    0.00      28         std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [440]
                0.00    0.00      28/28          std::string* std::__uninitialized_copy_a<std::string*, std::string*, std::string>(std::string*, std::string*, std::string*, std::allocator<std::string>&) [439]
-----------------------------------------------
                0.00    0.00      16/16          void std::_Destroy<std::string*>(std::string*, std::string*) [443]
[441]    0.0    0.00    0.00      16         void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [441]
                0.00    0.00     432/432         void std::_Destroy<std::string>(std::string*) [374]
                0.00    0.00     432/702         std::string* std::__addressof<std::string>(std::string&) [372]
-----------------------------------------------
                0.00    0.00       2/16          std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [476]
                0.00    0.00      14/16          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [452]
[442]    0.0    0.00    0.00      16         std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [442]
                0.00    0.00      14/14          __gnu_cxx::__alloc_traits<std::allocator<std::string> >::deallocate(std::allocator<std::string>&, std::string*, unsigned long) [447]
-----------------------------------------------
                0.00    0.00      16/16          void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [444]
[443]    0.0    0.00    0.00      16         void std::_Destroy<std::string*>(std::string*, std::string*) [443]
                0.00    0.00      16/16          void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [441]
-----------------------------------------------
                0.00    0.00       2/16          std::vector<std::string, std::allocator<std::string> >::~vector() [478]
                0.00    0.00      14/16          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [452]
[444]    0.0    0.00    0.00      16         void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [444]
                0.00    0.00      16/16          void std::_Destroy<std::string*>(std::string*, std::string*) [443]
-----------------------------------------------
                0.00    0.00      14/14          __gnu_cxx::__alloc_traits<std::allocator<std::string> >::deallocate(std::allocator<std::string>&, std::string*, unsigned long) [447]
[445]    0.0    0.00    0.00      14         __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned long) [445]
-----------------------------------------------
                0.00    0.00      14/14          __gnu_cxx::__alloc_traits<std::allocator<std::string> >::allocate(std::allocator<std::string>&, unsigned long) [448]
[446]    0.0    0.00    0.00      14         __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*) [446]
                0.00    0.00      14/42          __gnu_cxx::new_allocator<std::string>::max_size() const [432]
-----------------------------------------------
                0.00    0.00      14/14          std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [442]
[447]    0.0    0.00    0.00      14         __gnu_cxx::__alloc_traits<std::allocator<std::string> >::deallocate(std::allocator<std::string>&, std::string*, unsigned long) [447]
                0.00    0.00      14/14          __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned long) [445]
-----------------------------------------------
                0.00    0.00      14/14          std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long) [451]
[448]    0.0    0.00    0.00      14         __gnu_cxx::__alloc_traits<std::allocator<std::string> >::allocate(std::allocator<std::string>&, unsigned long) [448]
                0.00    0.00      14/14          __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*) [446]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [452]
[449]    0.0    0.00    0.00      14         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [449]
                0.00    0.00      28/56          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [430]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [452]
[450]    0.0    0.00    0.00      14         std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const [450]
                0.00    0.00      56/1935        std::vector<std::string, std::allocator<std::string> >::size() const [340]
                0.00    0.00      28/28          std::vector<std::string, std::allocator<std::string> >::max_size() const [436]
                0.00    0.00      14/28088       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [212]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [452]
[451]    0.0    0.00    0.00      14         std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long) [451]
                0.00    0.00      14/14          __gnu_cxx::__alloc_traits<std::allocator<std::string> >::allocate(std::allocator<std::string>&, unsigned long) [448]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [414]
[452]    0.0    0.00    0.00      14         std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [452]
                0.00    0.00      42/44          std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [431]
                0.00    0.00      28/56          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [430]
                0.00    0.00      28/28          std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [440]
